-10026713088,1331.7926,16.619783
-9991094272,1331.7434,16.619169
-9955475456,1331.6941,16.618555
-9919856640,1331.6449,16.617941
-9884237824,1331.5957,16.617326
-9848619008,1331.5465,16.616712
-9813032960,1331.4973,16.616098
-9777446912,1331.448,16.615484
-9741926400,1331.3988,16.614869
-9706405888,1331.3496,16.614255
-9670950912,1331.3004,16.613641
-9635594240,1331.2512,16.613027
-9600270336,1331.2019,16.612412
-9565044736,1331.1527,16.611798
-9529884672,1331.1035,16.611184
-9494757376,1331.0543,16.61057
-9459761152,1331.005,16.609955
-9424863232,1330.9558,16.609341
-9390096384,1330.9066,16.608727
-9355395072,1330.8574,16.608113
-9320824832,1330.8082,16.607498
-9286385664,1330.7589,16.606884
-9252044800,1330.7097,16.60627
-9217802240,1330.6605,16.605656
-9183723520,1330.6113,16.605041
-9149775872,1330.562,16.604427
-9115926528,1330.5128,16.603813
-9082241024,1330.4636,16.603199
-9048653824,1330.4144,16.602584
-9015230464,1330.3652,16.60197
-8981872640,1330.3159,16.601356
-8948678656,1330.2667,16.600742
-8915582976,1330.2175,16.600127
-8882618368,1330.1683,16.599513
-8849784832,1330.119,16.598899
-8817049600,1330.0698,16.598285
-8784412672,1330.0206,16.59767
-8751906816,1329.9714,16.597056
-8719433728,1329.9222,16.596442
-8687124480,1329.8729,16.595827
-8654848000,1329.8237,16.595213
-8622669824,1329.7745,16.594599
-8590557184,1329.7253,16.593985
-8558542848,1329.6761,16.59337
-8526561280,1329.6268,16.592756
-8494645248,1329.5776,16.592142
-8462761984,1329.5284,16.591528
-8430878720,1329.4792,16.590913
-8399060992,1329.4299,16.590299
-8367276032,1329.3807,16.589685
-8335491072,1329.3315,16.589071
-8303738880,1329.2823,16.588456
-8272019456,1329.2331,16.587842
-8240267264,1329.1838,16.587228
-8208482304,1329.1346,16.586614
-8176664576,1329.0854,16.585999
-8144846848,1329.0362,16.585385
-8112963584,1328.9869,16.584771
-8081080320,1328.9377,16.584157
-8049164288,1328.8885,16.583542
-8017215488,1328.8393,16.582928
-7985168384,1328.7901,16.582314
-7953121280,1328.7408,16.5817
-7921008640,1328.6916,16.581085
-7888830464,1328.6424,16.580471
-7856619520,1328.5932,16.579857
-7824343040,1328.5439,16.579243
-7791968256,1328.4947,16.578628
-7759527936,1328.4455,16.578014
-7727087616,1328.3963,16.5774
-7694581760,1328.3471,16.576786
-7661977600,1328.2978,16.576171
-7629373440,1328.2486,16.575557
-7596703744,1328.1994,16.574943
-7563968512,1328.1502,16.574329
-7531200512,1328.101,16.573714
-7498399744,1328.0517,16.5731
-7465566208,1328.0025,16.572486
-7432699904,1327.9533,16.571872
-7399768064,1327.9041,16.571257
-7366868992,1327.8548,16.570643
-7333904384,1327.8056,16.570029
-7301005312,1327.7564,16.569415
-7268073472,1327.7072,16.5688
-7235141632,1327.658,16.568186
-7202242560,1327.6087,16.567572
-7169376256,1327.5595,16.566958
-7136542720,1327.5103,16.566343
-7103774720,1327.4611,16.565729
-7071006720,1327.4118,16.565115
-7038304256,1327.3626,16.564501
-7005667328,1327.3134,16.563886
-6973095936,1327.2642,16.563272
-6940590080,1327.215,16.562658
-6908215296,1327.1657,16.562044
-6875906048,1327.1165,16.561429
-6843662336,1327.0673,16.560815
-6811549696,1327.0181,16.560201
-6779600896,1326.9688,16.559587
-6747717632,1326.9196,16.558972
-6715998208,1326.8704,16.558358
-6684409856,1326.8212,16.557744
-6652919808,1326.772,16.55713
-6621626368,1326.7227,16.556515
-6590431232,1326.6735,16.555901
-6559399936,1326.6243,16.555287
-6528499712,1326.5751,16.554673
-6497796096,1326.5258,16.554058
-6467223552,1326.4766,16.553444
-6436814848,1326.4274,16.55283
-6406569984,1326.3782,16.552216
-6376456192,1326.329,16.551601
-6346539008,1326.2797,16.550987
-6316752896,1326.2305,16.550373
-6287130624,1326.1813,16.549759
